"Parameter.Code","Parameter.Desc","Standard.Unit","Meth.Code","Duration.Code","Duration.Desc","Reported.Unit","Reported.Unit.Desc","Collection.Desc","Sample.Analysis.Disc","FED.MDL","Summary.Scale","Designated.Method.Desc","Designated.Method.ID","ABS.Max.Sample.Value","ABS.Min.Sample.Value","Conversion.Ind"
12128,"Lead (TSP) STP",1,94,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","HI-VOL","EMISSION SPECTRA ICAP",0.01,4,"HI-VOL/ICAP SPECT. (ILLINOIS)","EQL-1193-094","100","0","T"
12128,"Lead (TSP) STP",1,94,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL","EMISSION SPECTRA ICAP",0.01,4,"HI-VOL/ICAP SPECT. (ILLINOIS)","EQL-1193-094","100","0","T"
12128,"Lead (TSP) STP",1,94,"7","24 HOUR",77,"Micrograms","HI-VOL","EMISSION SPECTRA ICAP",0.01,4,"HI-VOL/ICAP SPECT. (ILLINOIS)","EQL-1193-094","100","0","T"
12128,"Lead (TSP) STP",1,94,"7","24 HOUR",83,"Cubic meters/minute STP","HI-VOL","EMISSION SPECTRA ICAP",0.01,4,"HI-VOL/ICAP SPECT. (ILLINOIS)","EQL-1193-094","100","0","T"
12128,"Lead (TSP) STP",1,94,"7","24 HOUR",119,"Cubic meters/minute LC","HI-VOL","EMISSION SPECTRA ICAP",0.01,4,"HI-VOL/ICAP SPECT. (ILLINOIS)","EQL-1193-094","100","0","T"
12128,"Lead (TSP) STP",1,96,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","HI-VOL","EMISSION SPECTRA ICAP",0.002,4,"HI-VOL ICAP SPECT (WV)","EQL-0694-096","100","0","T"
12128,"Lead (TSP) STP",1,96,"7","24 HOUR",2,"Micrograms/cubic meter (0 C)","HI-VOL","EMISSION SPECTRA ICAP",0.002,4,"HI-VOL ICAP SPECT (WV)","EQL-0694-096","100","0","T"
12128,"Lead (TSP) STP",1,96,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL","EMISSION SPECTRA ICAP",0.002,4,"HI-VOL ICAP SPECT (WV)","EQL-0694-096","100","0","T"
12128,"Lead (TSP) STP",1,96,"7","24 HOUR",77,"Micrograms","HI-VOL","EMISSION SPECTRA ICAP",0.002,4,"HI-VOL ICAP SPECT (WV)","EQL-0694-096","100","0","T"
12128,"Lead (TSP) STP",1,96,"7","24 HOUR",83,"Cubic meters/minute STP","HI-VOL","EMISSION SPECTRA ICAP",0.002,4,"HI-VOL ICAP SPECT (WV)","EQL-0694-096","100","0","T"
12128,"Lead (TSP) STP",1,96,"7","24 HOUR",119,"Cubic meters/minute LC","HI-VOL","EMISSION SPECTRA ICAP",0.002,4,"HI-VOL ICAP SPECT (WV)","EQL-0694-096","100","0","T"
12128,"Lead (TSP) STP",1,107,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","HI-VOL","Flameless Atomic absorption (GFAA)",0.0075,4,"Pb-TSP/FLAMELESS AA","EQL-0895-107","100","0","T"
12128,"Lead (TSP) STP",1,107,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL","Flameless Atomic absorption (GFAA)",0.0075,4,"Pb-TSP/FLAMELESS AA","EQL-0895-107","100","0","T"
12128,"Lead (TSP) STP",1,107,"7","24 HOUR",77,"Micrograms","HI-VOL","Flameless Atomic absorption (GFAA)",0.0075,4,"Pb-TSP/FLAMELESS AA","EQL-0895-107","100","0","T"
12128,"Lead (TSP) STP",1,107,"7","24 HOUR",83,"Cubic meters/minute STP","HI-VOL","Flameless Atomic absorption (GFAA)",0.0075,4,"Pb-TSP/FLAMELESS AA","EQL-0895-107","100","0","T"
12128,"Lead (TSP) STP",1,107,"7","24 HOUR",119,"Cubic meters/minute LC","HI-VOL","Flameless Atomic absorption (GFAA)",0.0075,4,"Pb-TSP/FLAMELESS AA","EQL-0895-107","100","0","T"
12128,"Lead (TSP) STP",1,108,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","Hi-Vol","ICP Mass Spec w Glass Filters",1e-05,4,"None","None","100","0","T"
12128,"Lead (TSP) STP",1,108,"7","24 HOUR",3,"Nanograms/cubic meter (25 C)","Hi-Vol","ICP Mass Spec w Glass Filters",1e-05,4,"None","None","100","0","T"
12128,"Lead (TSP) STP",1,108,"7","24 HOUR",72,"Cubic feet/minute STP","Hi-Vol","ICP Mass Spec w Glass Filters",1e-05,4,"None","None","100","0","T"
12128,"Lead (TSP) STP",1,108,"7","24 HOUR",77,"Micrograms","Hi-Vol","ICP Mass Spec w Glass Filters",1e-05,4,"None","None","100","0","T"
12128,"Lead (TSP) STP",1,109,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","HI-VOL","ICAP SPECTRA (PIMA CO.- AZ)",0.01,4,"HI-VOL/ICAP SPECT.","EQL-0995-109","100","0","T"
12128,"Lead (TSP) STP",1,109,"7","24 HOUR",3,"Nanograms/cubic meter (25 C)","HI-VOL","ICAP SPECTRA (PIMA CO.- AZ)",0.01,4,"HI-VOL/ICAP SPECT.","EQL-0995-109","100","0","T"
12128,"Lead (TSP) STP",1,109,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL","ICAP SPECTRA (PIMA CO.- AZ)",0.01,4,"HI-VOL/ICAP SPECT.","EQL-0995-109","100","0","T"
12128,"Lead (TSP) STP",1,109,"7","24 HOUR",77,"Micrograms","HI-VOL","ICAP SPECTRA (PIMA CO.- AZ)",0.01,4,"HI-VOL/ICAP SPECT.","EQL-0995-109","100","0","T"
12128,"Lead (TSP) STP",1,109,"7","24 HOUR",83,"Cubic meters/minute STP","HI-VOL","ICAP SPECTRA (PIMA CO.- AZ)",0.01,4,"HI-VOL/ICAP SPECT.","EQL-0995-109","100","0","T"
12128,"Lead (TSP) STP",1,109,"7","24 HOUR",119,"Cubic meters/minute LC","HI-VOL","ICAP SPECTRA (PIMA CO.- AZ)",0.01,4,"HI-VOL/ICAP SPECT.","EQL-0995-109","100","0","T"
12128,"Lead (TSP) STP",1,110,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","HI-VOL","ICAP SPECTRA (ICP-MS)",0.0075,4,"Pb-TSP/ICAP SPECTRA","EQL-0995-110","100","0","T"
12128,"Lead (TSP) STP",1,110,"7","24 HOUR",3,"Nanograms/cubic meter (25 C)","HI-VOL","ICAP SPECTRA (ICP-MS)",0.0075,4,"Pb-TSP/ICAP SPECTRA","EQL-0995-110","100","0","T"
12128,"Lead (TSP) STP",1,110,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL","ICAP SPECTRA (ICP-MS)",0.0075,4,"Pb-TSP/ICAP SPECTRA","EQL-0995-110","100","0","T"
12128,"Lead (TSP) STP",1,110,"7","24 HOUR",83,"Cubic meters/minute STP","HI-VOL","ICAP SPECTRA (ICP-MS)",0.0075,4,"Pb-TSP/ICAP SPECTRA","EQL-0995-110","100","0","T"
12128,"Lead (TSP) STP",1,110,"C","COMPOSITE DATA",1,"Micrograms/cubic meter (25 C)","HI-VOL","ICAP SPECTRA (ICP-MS)",0.0075,4,"Pb-TSP/ICAP SPECTRA","EQL-0995-110","100","0","T"
12128,"Lead (TSP) STP",1,113,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","HI-VOL","Emission Spectra ICAP (ICP-OES)",0.0075,4,"Pb-TSP/ICAP SPECTRA","EQL-0196-113","100","0","T"
12128,"Lead (TSP) STP",1,113,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL","Emission Spectra ICAP (ICP-OES)",0.0075,4,"Pb-TSP/ICAP SPECTRA","EQL-0196-113","100","0","T"
12128,"Lead (TSP) STP",1,113,"7","24 HOUR",77,"Micrograms","HI-VOL","Emission Spectra ICAP (ICP-OES)",0.0075,4,"Pb-TSP/ICAP SPECTRA","EQL-0196-113","100","0","T"
12128,"Lead (TSP) STP",1,113,"7","24 HOUR",83,"Cubic meters/minute STP","HI-VOL","Emission Spectra ICAP (ICP-OES)",0.0075,4,"Pb-TSP/ICAP SPECTRA","EQL-0196-113","100","0","T"
12128,"Lead (TSP) STP",1,114,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","OR Med-Vol TSP Teflon","X-ray Fluorescence",1e-05,4,"None","None","100","0","T"
12128,"Lead (TSP) STP",1,115,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","OR Med-Vol TSP Teflon","ICP/MS",1e-05,4,"None","None","100","0","T"
12128,"Lead (TSP) STP",1,115,"7","24 HOUR",3,"Nanograms/cubic meter (25 C)","OR Med-Vol TSP Teflon","ICP/MS",1e-05,4,"None","None","100","0","T"
12128,"Lead (TSP) STP",1,140,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","Hi-Vol","Emission Spectra ICAP(ICP-AES)",0.0075,4,"Pb-TSP/ICAP SPECTRA (ICP-AES)","EQL-0400-140","100","0","T"
12128,"Lead (TSP) STP",1,140,"7","24 HOUR",72,"Cubic feet/minute STP","Hi-Vol","Emission Spectra ICAP(ICP-AES)",0.0075,4,"Pb-TSP/ICAP SPECTRA (ICP-AES)","EQL-0400-140","100","0","T"
12128,"Lead (TSP) STP",1,140,"7","24 HOUR",77,"Micrograms","Hi-Vol","Emission Spectra ICAP(ICP-AES)",0.0075,4,"Pb-TSP/ICAP SPECTRA (ICP-AES)","EQL-0400-140","100","0","T"
12128,"Lead (TSP) STP",1,140,"7","24 HOUR",83,"Cubic meters/minute STP","Hi-Vol","Emission Spectra ICAP(ICP-AES)",0.0075,4,"Pb-TSP/ICAP SPECTRA (ICP-AES)","EQL-0400-140","100","0","T"
12128,"Lead (TSP) STP",1,140,"7","24 HOUR",119,"Cubic meters/minute LC","Hi-Vol","Emission Spectra ICAP(ICP-AES)",0.0075,4,"Pb-TSP/ICAP SPECTRA (ICP-AES)","EQL-0400-140","100","0","T"
12128,"Lead (TSP) STP",1,304,"7","24 HOUR",3,"Nanograms/cubic meter (25 C)","LO-VOL-XONTECH 920 or 924- TEFLON","X-RAY FLUORESCENCE",0.004,4,"None","None","100","0","T"
12128,"Lead (TSP) STP",1,305,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","Lo-Vol-Xontech 920 or 924, Teflon","ICP/Mass Spectrometer",0.003,4,"None","None","100","0","T"
12128,"Lead (TSP) STP",1,305,"7","24 HOUR",3,"Nanograms/cubic meter (25 C)","Lo-Vol-Xontech 920 or 924, Teflon","ICP/Mass Spectrometer",0.003,4,"None","None","100","0","T"
12128,"Lead (TSP) STP",1,803,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,803,"7","24 HOUR",3,"Nanograms/cubic meter (25 C)","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,803,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,803,"7","24 HOUR",77,"Micrograms","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,803,"7","24 HOUR",83,"Cubic meters/minute STP","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,803,"7","24 HOUR",119,"Cubic meters/minute LC","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,803,"8","1 MONTH",1,"Micrograms/cubic meter (25 C)","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,803,"8","1 MONTH",72,"Cubic feet/minute STP","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,803,"8","1 MONTH",77,"Micrograms","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,803,"8","1 MONTH",83,"Cubic meters/minute STP","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,803,"8","1 MONTH",119,"Cubic meters/minute LC","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,803,"C","COMPOSITE DATA",1,"Micrograms/cubic meter (25 C)","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,803,"C","COMPOSITE DATA",72,"Cubic feet/minute STP","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,803,"C","COMPOSITE DATA",77,"Micrograms","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,803,"C","COMPOSITE DATA",83,"Cubic meters/minute STP","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,803,"C","COMPOSITE DATA",119,"Cubic meters/minute LC","HI-VOL","ATOMIC ABSORPTION (AA) FRM",0.01,4,"Pb-TSP/AA FRM","FRL-1087-001","100","0","T"
12128,"Lead (TSP) STP",1,905,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","SKC Pump Filter","ICP/AES NIOSH 7300",0.35,4,"None","None","None","None","T"
12128,"Lead (TSP) STP",1,910,"7","24 HOUR",1,"Micrograms/cubic meter (25 C)","SKC Pump Filter","MOd NISH 7300/6010B SOP 1813",0.0486,4,"None","None","None","0","T"
14129,"Lead (TSP) LC",105,43,"7","24 HOUR",72,"Cubic feet/minute STP","Hi-Vol","Atomic Absorption (AA) Alt. Extr; 1.03M HNO3/2.23MHCl sonicate 50 min. at 100C",0.02,3,"Pb-TSP/AA (Alt. Extr)","EQL-0380-043","100","0","T"
14129,"Lead (TSP) LC",105,43,"7","24 HOUR",77,"Micrograms","Hi-Vol","Atomic Absorption (AA) Alt. Extr; 1.03M HNO3/2.23MHCl sonicate 50 min. at 100C",0.02,3,"Pb-TSP/AA (Alt. Extr)","EQL-0380-043","100","0","T"
14129,"Lead (TSP) LC",105,43,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Hi-Vol","Atomic Absorption (AA) Alt. Extr; 1.03M HNO3/2.23MHCl sonicate 50 min. at 100C",0.02,3,"Pb-TSP/AA (Alt. Extr)","EQL-0380-043","100","0","T"
14129,"Lead (TSP) LC",105,43,"7","24 HOUR",118,"Liters/minute LC","Hi-Vol","Atomic Absorption (AA) Alt. Extr; 1.03M HNO3/2.23MHCl sonicate 50 min. at 100C",0.02,3,"Pb-TSP/AA (Alt. Extr)","EQL-0380-043","100","0","T"
14129,"Lead (TSP) LC",105,43,"7","24 HOUR",119,"Cubic meters/minute LC","Hi-Vol","Atomic Absorption (AA) Alt. Extr; 1.03M HNO3/2.23MHCl sonicate 50 min. at 100C",0.02,3,"Pb-TSP/AA (Alt. Extr)","EQL-0380-043","100","0","T"
14129,"Lead (TSP) LC",105,43,"7","24 HOUR",126,"Cubic feet/minute LC","Hi-Vol","Atomic Absorption (AA) Alt. Extr; 1.03M HNO3/2.23MHCl sonicate 50 min. at 100C",0.02,3,"Pb-TSP/AA (Alt. Extr)","EQL-0380-043","100","0","T"
14129,"Lead (TSP) LC",105,44,"7","24 HOUR",72,"Cubic feet/minute STP","Hi-Vol","Flameless Atomic absorption (GFAA) EPA; 3 extraction options: (a) 2.6M HNO3 sonicate 30 min no heat, (b) 2.6M HNO3/.9MHC",0.002,3,"Pb-TSP/FLAMELESS-AA (EPA)","EQL-0380-044","100","0","T"
14129,"Lead (TSP) LC",105,44,"7","24 HOUR",77,"Micrograms","Hi-Vol","Flameless Atomic absorption (GFAA) EPA; 3 extraction options: (a) 2.6M HNO3 sonicate 30 min no heat, (b) 2.6M HNO3/.9MHC",0.002,3,"Pb-TSP/FLAMELESS-AA (EPA)","EQL-0380-044","100","0","T"
14129,"Lead (TSP) LC",105,44,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Hi-Vol","Flameless Atomic absorption (GFAA) EPA; 3 extraction options: (a) 2.6M HNO3 sonicate 30 min no heat, (b) 2.6M HNO3/.9MHC",0.002,3,"Pb-TSP/FLAMELESS-AA (EPA)","EQL-0380-044","100","0","T"
14129,"Lead (TSP) LC",105,44,"7","24 HOUR",118,"Liters/minute LC","Hi-Vol","Flameless Atomic absorption (GFAA) EPA; 3 extraction options: (a) 2.6M HNO3 sonicate 30 min no heat, (b) 2.6M HNO3/.9MHC",0.002,3,"Pb-TSP/FLAMELESS-AA (EPA)","EQL-0380-044","100","0","T"
14129,"Lead (TSP) LC",105,44,"7","24 HOUR",119,"Cubic meters/minute LC","Hi-Vol","Flameless Atomic absorption (GFAA) EPA; 3 extraction options: (a) 2.6M HNO3 sonicate 30 min no heat, (b) 2.6M HNO3/.9MHC",0.002,3,"Pb-TSP/FLAMELESS-AA (EPA)","EQL-0380-044","100","0","T"
14129,"Lead (TSP) LC",105,44,"7","24 HOUR",126,"Cubic feet/minute LC","Hi-Vol","Flameless Atomic absorption (GFAA) EPA; 3 extraction options: (a) 2.6M HNO3 sonicate 30 min no heat, (b) 2.6M HNO3/.9MHC",0.002,3,"Pb-TSP/FLAMELESS-AA (EPA)","EQL-0380-044","100","0","T"
14129,"Lead (TSP) LC",105,44,"7","24 HOUR",128,"Cubic meters/hour LC","Hi-Vol","Flameless Atomic absorption (GFAA) EPA; 3 extraction options: (a) 2.6M HNO3 sonicate 30 min no heat, (b) 2.6M HNO3/.9MHC",0.002,3,"Pb-TSP/FLAMELESS-AA (EPA)","EQL-0380-044","100","0","T"
14129,"Lead (TSP) LC",105,45,"7","24 HOUR",72,"Cubic feet/minute STP","Hi-Vol","Emission Spectra ICAP (ICP-OES) EPA 1.03M HNO3/2.23M HCl sonicate 50 min at 100C",0.0045,3,"Pb-TSP/ICAP SPECTRA (EPA)","EQL-0380-045","100","0","T"
14129,"Lead (TSP) LC",105,45,"7","24 HOUR",77,"Micrograms","Hi-Vol","Emission Spectra ICAP (ICP-OES) EPA 1.03M HNO3/2.23M HCl sonicate 50 min at 100C",0.0045,3,"Pb-TSP/ICAP SPECTRA (EPA)","EQL-0380-045","100","0","T"
14129,"Lead (TSP) LC",105,45,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","Hi-Vol","Emission Spectra ICAP (ICP-OES) EPA 1.03M HNO3/2.23M HCl sonicate 50 min at 100C",0.0045,3,"Pb-TSP/ICAP SPECTRA (EPA)","EQL-0380-045","100","0","T"
14129,"Lead (TSP) LC",105,45,"7","24 HOUR",118,"Liters/minute LC","Hi-Vol","Emission Spectra ICAP (ICP-OES) EPA 1.03M HNO3/2.23M HCl sonicate 50 min at 100C",0.0045,3,"Pb-TSP/ICAP SPECTRA (EPA)","EQL-0380-045","100","0","T"
14129,"Lead (TSP) LC",105,45,"7","24 HOUR",119,"Cubic meters/minute LC","Hi-Vol","Emission Spectra ICAP (ICP-OES) EPA 1.03M HNO3/2.23M HCl sonicate 50 min at 100C",0.0045,3,"Pb-TSP/ICAP SPECTRA (EPA)","EQL-0380-045","100","0","T"
14129,"Lead (TSP) LC",105,45,"7","24 HOUR",126,"Cubic feet/minute LC","Hi-Vol","Emission Spectra ICAP (ICP-OES) EPA 1.03M HNO3/2.23M HCl sonicate 50 min at 100C",0.0045,3,"Pb-TSP/ICAP SPECTRA (EPA)","EQL-0380-045","100","0","T"
14129,"Lead (TSP) LC",105,52,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL","X-RAY FLUORESCENCE",0.02,3,"WAVE LENGTH DISP XRF","EQL-0581-052","100","0","T"
14129,"Lead (TSP) LC",105,52,"7","24 HOUR",77,"Micrograms","HI-VOL","X-RAY FLUORESCENCE",0.02,3,"WAVE LENGTH DISP XRF","EQL-0581-052","100","0","T"
14129,"Lead (TSP) LC",105,52,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","HI-VOL","X-RAY FLUORESCENCE",0.02,3,"WAVE LENGTH DISP XRF","EQL-0581-052","100","0","T"
14129,"Lead (TSP) LC",105,52,"7","24 HOUR",118,"Liters/minute LC","HI-VOL","X-RAY FLUORESCENCE",0.02,3,"WAVE LENGTH DISP XRF","EQL-0581-052","100","0","T"
14129,"Lead (TSP) LC",105,52,"7","24 HOUR",119,"Cubic meters/minute LC","HI-VOL","X-RAY FLUORESCENCE",0.02,3,"WAVE LENGTH DISP XRF","EQL-0581-052","100","0","T"
14129,"Lead (TSP) LC",105,52,"7","24 HOUR",126,"Cubic feet/minute LC","HI-VOL","X-RAY FLUORESCENCE",0.02,3,"WAVE LENGTH DISP XRF","EQL-0581-052","100","0","T"
14129,"Lead (TSP) LC",105,57,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL","EMISSION SPECTRA ICAP",0.02,3,"ICAP SPECTRA (MONTANA)","EQL-0483-057","100","0","T"
14129,"Lead (TSP) LC",105,57,"7","24 HOUR",77,"Micrograms","HI-VOL","EMISSION SPECTRA ICAP",0.02,3,"ICAP SPECTRA (MONTANA)","EQL-0483-057","100","0","T"
14129,"Lead (TSP) LC",105,57,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","HI-VOL","EMISSION SPECTRA ICAP",0.02,3,"ICAP SPECTRA (MONTANA)","EQL-0483-057","100","0","T"
14129,"Lead (TSP) LC",105,57,"7","24 HOUR",118,"Liters/minute LC","HI-VOL","EMISSION SPECTRA ICAP",0.02,3,"ICAP SPECTRA (MONTANA)","EQL-0483-057","100","0","T"
14129,"Lead (TSP) LC",105,57,"7","24 HOUR",119,"Cubic meters/minute LC","HI-VOL","EMISSION SPECTRA ICAP",0.02,3,"ICAP SPECTRA (MONTANA)","EQL-0483-057","100","0","T"
14129,"Lead (TSP) LC",105,57,"7","24 HOUR",126,"Cubic feet/minute LC","HI-VOL","EMISSION SPECTRA ICAP",0.02,3,"ICAP SPECTRA (MONTANA)","EQL-0483-057","100","0","T"
14129,"Lead (TSP) LC",105,58,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL","X-RAY FLUORESCENCE",0.03,3,"ENERGY-DISP XRF","EQL-0783-058","100","0","T"
14129,"Lead (TSP) LC",105,58,"7","24 HOUR",77,"Micrograms","HI-VOL","X-RAY FLUORESCENCE",0.03,3,"ENERGY-DISP XRF","EQL-0783-058","100","0","T"
14129,"Lead (TSP) LC",105,58,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","HI-VOL","X-RAY FLUORESCENCE",0.03,3,"ENERGY-DISP XRF","EQL-0783-058","100","0","T"
14129,"Lead (TSP) LC",105,58,"7","24 HOUR",118,"Liters/minute LC","HI-VOL","X-RAY FLUORESCENCE",0.03,3,"ENERGY-DISP XRF","EQL-0783-058","100","0","T"
14129,"Lead (TSP) LC",105,58,"7","24 HOUR",119,"Cubic meters/minute LC","HI-VOL","X-RAY FLUORESCENCE",0.03,3,"ENERGY-DISP XRF","EQL-0783-058","100","0","T"
14129,"Lead (TSP) LC",105,58,"7","24 HOUR",126,"Cubic feet/minute LC","HI-VOL","X-RAY FLUORESCENCE",0.03,3,"ENERGY-DISP XRF","EQL-0783-058","100","0","T"
14129,"Lead (TSP) LC",105,59,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL","FLAMELESS ATOMIC ABSORPTION (GFAA)",0.0078,3,"Pb-TSP/FLAMELESS AA","EQL-0785-059","100","0","T"
14129,"Lead (TSP) LC",105,59,"7","24 HOUR",77,"Micrograms","HI-VOL","FLAMELESS ATOMIC ABSORPTION (GFAA)",0.0078,3,"Pb-TSP/FLAMELESS AA","EQL-0785-059","100","0","T"
14129,"Lead (TSP) LC",105,59,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","HI-VOL","FLAMELESS ATOMIC ABSORPTION (GFAA)",0.0078,3,"Pb-TSP/FLAMELESS AA","EQL-0785-059","100","0","T"
14129,"Lead (TSP) LC",105,59,"7","24 HOUR",118,"Liters/minute LC","HI-VOL","FLAMELESS ATOMIC ABSORPTION (GFAA)",0.0078,3,"Pb-TSP/FLAMELESS AA","EQL-0785-059","100","0","T"
14129,"Lead (TSP) LC",105,59,"7","24 HOUR",119,"Cubic meters/minute LC","HI-VOL","FLAMELESS ATOMIC ABSORPTION (GFAA)",0.0078,3,"Pb-TSP/FLAMELESS AA","EQL-0785-059","100","0","T"
14129,"Lead (TSP) LC",105,59,"7","24 HOUR",126,"Cubic feet/minute LC","HI-VOL","FLAMELESS ATOMIC ABSORPTION (GFAA)",0.0078,3,"Pb-TSP/FLAMELESS AA","EQL-0785-059","100","0","T"
14129,"Lead (TSP) LC",105,68,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL","EMISSION SPECTRA ICAP",0.06,3,"ICAP SPECTRA (RHODE ISLAND)","EQL-0888-068","100","0","T"
14129,"Lead (TSP) LC",105,68,"7","24 HOUR",77,"Micrograms","HI-VOL","EMISSION SPECTRA ICAP",0.06,3,"ICAP SPECTRA (RHODE ISLAND)","EQL-0888-068","100","0","T"
14129,"Lead (TSP) LC",105,68,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","HI-VOL","EMISSION SPECTRA ICAP",0.06,3,"ICAP SPECTRA (RHODE ISLAND)","EQL-0888-068","100","0","T"
14129,"Lead (TSP) LC",105,68,"7","24 HOUR",118,"Liters/minute LC","HI-VOL","EMISSION SPECTRA ICAP",0.06,3,"ICAP SPECTRA (RHODE ISLAND)","EQL-0888-068","100","0","T"
14129,"Lead (TSP) LC",105,68,"7","24 HOUR",119,"Cubic meters/minute LC","HI-VOL","EMISSION SPECTRA ICAP",0.06,3,"ICAP SPECTRA (RHODE ISLAND)","EQL-0888-068","100","0","T"
14129,"Lead (TSP) LC",105,68,"7","24 HOUR",126,"Cubic feet/minute LC","HI-VOL","EMISSION SPECTRA ICAP",0.06,3,"ICAP SPECTRA (RHODE ISLAND)","EQL-0888-068","100","0","T"
14129,"Lead (TSP) LC",105,69,"7","24 HOUR",72,"Cubic feet/minute STP","HI-VOL","EMISSION SPECTRA ICAP",0.01,3,"ICAP SPECTRA (NE & T)","EQL-1188-069","100","0","T"
14129,"Lead (TSP) LC",105,69,"7","24 HOUR",77,"Micrograms","HI-VOL","EMISSION SPECTRA ICAP",0.01,3,"ICAP SPECTRA (NE & T)","EQL-1188-069","100","0","T"
14129,"Lead (TSP) LC",105,69,"7","24 HOUR",105,"Micrograms/cubic meter (LC)","HI-VOL","EMISSION SPECTRA ICAP",0.01,3,"ICAP SPECTRA (NE & T)","EQL-1188-069","100","0","T"
14129,"Lead (TSP) LC",105,69,"7","24 HOUR",118,"Liters/minute LC","HI-VOL","EMISSION SPECTRA ICAP",0.01,3,"ICAP SPECTRA (NE & T)","EQL-1188-069","100","0","T"
14129,"Lead (TSP) LC",105,69,"7","24 HOUR",119,"Cubic meters/minute LC","HI-VOL","EMISSION SPECTRA ICAP",0.01,3,"ICAP SPECTRA (NE & T)","EQL-1188-069","100","0","T"
